Year,Make,Model,Vehicle Class,Engine Size (L),Cylinders,Transmission,Fuel Type,Fuel Consumption [City (L/100 km)],Fuel Consumption [Hwy (L/100 km)],Fuel Consumption [Comb (L/100 km)],Fuel Consumption [Comb (mpg)],CO2 Emissions (g/km),Motor (kW),Fuel Type 1,Fuel Consumption Combined Le/100 km,Range 1 (km),Recharge Time (h),Fuel Type 2,Range 2 (km),Fuel Consumption [City (kWh/100 km)],Fuel Consumption [Comb (kWh/100 km)],Consumption [City (Le/100 km)],Consumption [Hwy (Le/100 km)],Consumption [Comb (Le/100 km)],Range (km)
2007.0,LAMBORGHINI,GALLARDO SPYDER,TWO-SEATER,5.0,10.0,M6,Z,23.9,15.2,20.0,14.0,460.0,,,,,,,,,,,,,
2007.0,LAMBORGHINI,MURCIELARGO,TWO-SEATER,6.5,12.0,AS6,Z,26.3,16.2,21.8,13.0,501.0,,,,,,,,,,,,,
2007.0,LAMBORGHINI,MURCIELARGO,TWO-SEATER,6.5,12.0,M6,Z,28.3,18.4,23.8,12.0,547.0,,,,,,,,,,,,,
2007.0,LAND ROVER,LR3 4X4,SUV,4.0,6.0,AS6,X,18.9,13.4,16.4,17.0,377.0,,,,,,,,,,,,,
2007.0,LAND ROVER,LR3 4X4,SUV,4.4,8.0,AS6,X,19.0,13.5,16.5,17.0,380.0,,,,,,,,,,,,,
2007.0,LAND ROVER,RANGE ROVER 4X4,SUV,4.4,8.0,AS6,X,19.3,13.1,16.5,17.0,380.0,,,,,,,,,,,,,
2007.0,LAND ROVER,RANGE ROVER 4X4 #,SUV,4.2,8.0,AS6,X,19.6,13.4,16.8,17.0,386.0,,,,,,,,,,,,,
2007.0,LAND ROVER,RANGE ROVER SPORT 4X4,SUV,4.4,8.0,AS6,X,18.9,12.9,16.2,17.0,373.0,,,,,,,,,,,,,
2007.0,LAND ROVER,RANGE ROVER SPORT 4X4 #,SUV,4.2,8.0,AS6,X,19.6,13.4,16.8,17.0,386.0,,,,,,,,,,,,,
2007.0,LEXUS,ES 350,MID-SIZE,3.5,6.0,AS6,Z,12.3,8.6,10.6,27.0,244.0,,,,,,,,,,,,,
2007.0,LEXUS,GS 350,MID-SIZE,3.5,6.0,AS6,Z,12.5,8.9,10.9,26.0,251.0,,,,,,,,,,,,,
2007.0,LEXUS,GS 350 AWD,MID-SIZE,3.5,6.0,AS6,Z,13.1,9.5,11.5,25.0,265.0,,,,,,,,,,,,,
2007.0,LEXUS,GS 430,MID-SIZE,4.3,8.0,AS6,Z,14.4,10.3,12.5,23.0,288.0,,,,,,,,,,,,,
2007.0,LEXUS,GS 450H,COMPACT,3.5,6.0,AV,Z,10.0,9.3,9.7,29.0,223.0,,,,,,,,,,,,,
2007.0,LEXUS,GX 470,SUV,4.7,8.0,A5,Z,17.0,13.4,15.4,18.0,354.0,,,,,,,,,,,,,
2007.0,LEXUS,IS 250,SU%B%C?OMPACT,2.5,6.0,AS6,Z,11.1,8.0,9.7,29.0,223.0,,,,,,,,,,,,,
2007.0,LEXUS,IS 250,SUBCOMPACT,2.5,6.0,M6,Z,13.1,9.0,11.3,25.0,260.0,,,,,,,,,,,,,
2007.0,LEXUS,IS 250 AWD,SUBCOMPACT,2.5,6.0,AS6,Z,11.9,9.0,10.6,27.0,244.0,,,,,,,,,,,,,
2007.0,LEXUS,IS 350,SUBCOMPACT,3.5,6.0,AS6,Z,12.2,9.1,10.8,26.0,248.0,,,,,,,,,,,,,
2007.0,LEXUS,LS 460,MID-SIZE,4.6,8.0,AS8,Z,14.2,9.5,12.1,23.0,278.0,,,,,,,,,,,,,
2007.0,LEXUS,LS 460 L,MID-SIEZ,4.6,8.0,AS8,Z,14.5,9.7,12.3,23.0,283.0,,,,,,,,,,,,,
2007.0,LEXUS,LX 470,SUV,4.7,8.0,A5,X,19.4,15.3,17.5,16.0,403.0,,,,,,,,,,,,,
2007.0,LEXSU,RX 350 AWD,SUV,3.5,6.0,A5,Z,13.9,10.6,12.4,23.0,285.0,,,,,,,,,,,,,
2007.0,LEXUS,RX 350 AWD,SUV,3.5,6.0,AS5,Z,13.9,10.6,12.4,23.0,285.0,,,,,,,,,,,,,
2007.0,LEXUS,RX 400H AWD,SU?V,3.3,6.0,AV,X,8.9,9.8,9.3,30.0,214.0,,,,,,,,,,,,,
2007.0,LEXUS,SC 430,MINICOMPACT,4.3,8.0,AS6,Z,14.4,10.3,12.5,23.0,288.0,,,,,,,,,,,,,
2007.0,LINCOLN,MARK LT 4X4,PICKUP TRUCK - STANDARD,5.4,8.0,A4,X,18.9,14.4,16.9,17.0,389.0,,,,,,,,,,,,,
2007.0,LINCOLN,MKX,SUV,3.5,6.0,A6,X,14.6,10.1,12.5,23.0,288.0,,,,,,,,,,,,,
2007.0,LINCOLN,MKX 4X4,SUV,3.5,6.0,A6,X,15.1,10.7,13.1,22.0,301.0,,,,,,,,,,,,,
2007.0,LINCOLN,MKZ,MID-SIZE,3.5,6.0,A6,X,14.2,9.5,12.1,23.0,278.0,,,,,,,,,,,,,
2007.0,LINCOLN,MKZ AWD,MID-SIZE,3.5,6.0,A6,X,14.8,9.9,12.6,22.0,290.0,,,,,,,,,,,,,
2007.0,LINCOLN,TOWN CAR,FULL-SIZE,4.6,8.0,A4,X,16.0,11.0,13.7,21.0,315.0,,,,,,,,,,,,,
2007.0,MASERATI,QUATTROPORTE,FULL-SIZE,4.2,8.0,AS6,Z,18.7,12.2,15.8,18.0,363.0,,,,,,,,,,,,,
2007.0,MAZDA,B2>300,PICKUP TRUCK - STANDARD,2.3,4.0,A5,X,12.7,9.8,11.4,25.0,262.0,,,,,,,,,,,,,
2007.0,MAZDA,B2300,PICKUP TRUCK - STANDARD,2.3,4.0,M5,X,11.3,8.9,10.2,28.0,235.0,,,,,,,,,,,,,
2007.0,MAZDA,B3000,PICKUP TRUCK - STANDARD,3.0,6.0,A5,X,16.2,12.0,14.3,20.0,329.0,,,,,,,,,,,,,
2007.0,MAZDA,B3000,P?ICKU<P T%R%UCK - STA<NDAR?D,3.0,6.0,M5,X,14.7,11.1,13.1,22.0,301.0,,,,,,,,,,,,,
2007.0,MAZDA,B4000,PICKUP TRUCK - STANDARD,4.0,6.0,A5,X,15.5,12.0,13.9,20.0,320.0,,,,,,,,,,,,,
2007.0,MAZDA,B4000 4X4,PICKUP TRUCK - STANDARD,4.0,6.0,A5,X,17.4,13.7,15.8,18.0,363.0,,,,,,,,,,,,,
2007.0,MAZDA,B4000 4X4,PICKUP TRUCK - STANDARD,4.0,6.0,M5,X,15.9,12.5,14.3,20.0,329.0,,,,,,,,,,,,,
2007.0,MAZDA,CX-7 TURBO,SUV,2.3,4.0,AS6,Z,14.3,10.6,12.6,22.0,290.0,,,,,,,,,,,,,
2007.0,MAZDA,CX-7 TURBO,SUV,2.3,4.0,AS6,Z,14.5,10.9,12.8,22.0,294.0,,,,,,,,,,,,,
2007.0,MAZDA,MAZDA3,MID-SIZE,2.0,4.0,AS4,X,10.4,7.6,9.2,31.0,212.0,,,,,,,,,,,,,
2007.0,MAZDA,MAZDA3,MID-SIZE,2.0,4.0,M5,X,9.7,7.3,8.6,33.0,198.0,,,,,,,,,,,,,
2007.0,MAZDA,MAZDA3,MID-SIZE,2.3,4.0,AS5,X,10.8,8.2,9.6,29.0,221.0,,,,,,,,,,,,,
2007.0,MAZDA,MAZDA3,MID-SIZE,2.3,4.0,M5,X,10.5,8.0,9.4,30.0,216.0,,,,,,,,,,,,,
2007.0,MAZDA,MAZDA3 TURBO,MID-SIZE,2.3,4.0,M6,Z,13.3,9.0,11.4,25.0,262.0,,,,,,,,,,,,,
2007.0,MAZDA,MAZDA5,STATION WAGON - MID-SIZE,2.3,4.0,AS4,X,12.7,9.8,11.4,25.0,262.0,,,,,,,,,,,,,
2007.0,MAZDA,MAZDA5,STATION WAGON - MID-SIZE,2.3,4.0,M5,X,12.0,9.5,10.9,26.0,251.0,,,,,,,,,,,,,
2007.0,MAZDA,MAZDA6,MID-SIZE,2.3,4.0,AS5,X,11.4,8.3,10.0,28.0,230.0,,,,,,,,,,,,,
2007.0,MAZAD,MAZDA6,MID-SIZE,2.3,4.0,M5,X,11.4,8.2,10.0,28.0,230.0,,,,,,,,,,,,,
2007.0,MAZDA,MAZDA6,MID-SIZE,3.0,6.0,AS6,X,13.5,9.4,11.6,24.0,267.0,,,,,,,,,,,,,
2007.0,MAZDA,MAZDA6,MID-SIZE,3.0,6.0,M5,X,13.7,9.6,11.9,24.0,274.0,,,,,,,,,,,,,
2007.0,MAZDA,MAZDA6 SPORT WAGON,STATION WAGON - MID-SIZE,3.0,6.0,AS6,X,13.5,9.4,11.6,24.0,267.0,,,,,,,,,,,,,
2007.0,MAZDA,MAZDA6 SPORT WAGON,STATION WAGON - MID-SIZE,3.0,6.0,M5,X,13.7,9.6,11.9,24.0,274.0,,,,,,,,,,,,,
2007.0,MAZDA,MAZDA6 TURBO,MID-SIZE,2.3,4.0,M6,Z,14.0,10.1,12.2,23.0,281.0,,,,,,,,,,,,,
2007.0,MAZDA,MX-5,TWO-SEATER,2.0,4.0,AS6,Z,11.9,8.6,10.4,27.0,239.0,,,,,,,,,,,,,
2007.0,MAZDA,MX-5,TWO-SEATER,2.0,4.0,M5,Z,10.9,8.7,9.9,29.0,228.0,,,,,,,,,,,,,
2007.0,MAZDA,MX-5,TWO-SEATER,2.0,4.0,M6,Z,11.1,8.6,9.9,29.0,228.0,,,,,,,,,,,,,
2007.0,MAZDA,RX-8,SUBCOMPACT,1.3,2.0,AS6,Z,14.5,10.2,12.5,23.0,288.0,,,,,,,,,,,,,
2007.0,MAZDA,RX-8,SUBCOMPACT,1.3,2.0,M6,Z,14.4,10.9,12.8,22.0,294.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,B 200,STATION WAGON - SMALL,2.0,4.0,M5,Z,10.5,8.0,9.4,30.0,216.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,B 200 CVT,STATION WAGON - SMALL,2.0,4.0,AV,Z,10.5,8.6,9.7,29.0,223.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,B 200 CVT TURBO,STATION WAGON - SMALL,2.0,4.0,AV,Z,10.9,8.8,9.9,29.0,228.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,B 200 TURBO,STATION WA!GO>N - SMALL,2.0,4.0,M6,Z,11.6,8.2,10.1,28.0,232.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,C 230 SPORT,COMPACT,2.5,6.0,A7,Z,14.2,10.2,12.4,23.0,285.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,C 230 SPORT,COMPACT,2.5,6.0,M6,Z,14.2,10.2,12.4,23.0,285.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,C 280,COMPACT,3.0,6.0,A7,Z,12.3,9.0,10.9,26.0,251.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,C 280 4-MATIC,COMPACT,3.0,6.0,A5,Z,13.6,9.7,11.9,24.0,274.0,,,,,,,,,,,,,
2007.0,MERCEDES-BEZN,C 350 4-MATIC,COMPACT,3.5,6.0,A5,Z,14.0,10.7,12.6,22.0,290.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,C 350 SPORT,COMPATC,3.5,6.0,A7,Z,13.2,8.9,11.3,25.0,260.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,C 350 SPORT,CO!MPACT>,3.5,6.0,M6,Z,13.4,9.1,11.5,25.0,265.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,CL 550,COMPACT,5.5,8.0,A7,Z,17.1,11.4,14.6,19.0,336.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,CL 600 TURBO,COMPACT,6.0,12.0,A5,Z,20.3,13.5,17.2,16.0,396.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,CLK 350 CABRIOLET,SUBCOMPACT,3.5,6.0,A7,Z,13.8,9.3,11.8,24.0,271.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,CLK 350 COUPE,SUBCOMPATC,3.5,6.0,A7,Z,13.8,9.3,11.8,24.0,271.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,CLK 550 CABRIOLET,SUBCOMPACT,5.5,8.0,A7,Z,16.2,10.9,13.8,20.0,317.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,CLK 550 COUPE,SUBCOMPACT,5.5,8.0,A7,Z,16.0,10.9,13.7,21.0,315.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,CLK 63 AMG CABRIOLET,SUBCOMPACT,6.2,8.0,AS7,Z,20.3,12.9,17.0,17.0,391.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,CLS 550,COMPACT,5.5,8.0,A7,Z,17.3,11.7,14.8,19.0,340.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,CLS 63 AMG #,COMPACT,6.2,8.0,AS7,Z,19.5,13.0,16.6,17.0,382.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,E 280 4-MATIC,MID-SIZE,3.0,6.0,A5,Z,14.6,10.7,12.9,22.0,297.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,E 320 CDI TURBO,MID-SIZE,3.0,6.0,A7,D,10.3,7.1,8.9,32.0,240.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,E 350 4-MATIC,MID-SIZE,3.5,6.0,A5,Z,14.5,10.4,12.6,22.0,290.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,E 350 4-MATIC WAGON,STATION WAGON - MID-SIZE,3.5,6.0,A5,Z,14.8,10.9,13.0,22.0,299.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,E 550 4-MATIC,MID-SIZE,5.5,8.0,A5,Z,17.3,11.8,14.8,19.0,340.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,E 63 AMG #,MID-SIZE,6.2,8.0,A7,Z,19.0,12.7,16.2,17.0,373.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,E 63 AMG WAGON #,STATION WAGON - MID-SIZE,5.5,8.0,A7,Z,19.3,13.0,16.5,17.0,380.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,GL 320 CDI,SUV,3.0,6.0,A7,D,13.1,10.1,11.7,24.0,316.0,,,,,,,,,,,,,
2007.0,MERCEDES-BEZN,GL 450,SUV,4.6,8.0,A7,Z,18.1,13.7,16.1,18.0,370.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,MAYBACH 57S TURBO,FULL-SIZE,5.5,12.0,A5,Z,23.3,15.1,19.6,14.0,451.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,MAYBACH 62 TURBO,FULL-SIZE,5.5,12.0,A5,Z,22.4,14.9,19.0,15.0,437.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,ML 320 CDI,SUV,3.0,6.0,A7,D,12.5,9.6,11.2,25.0,302.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,ML 350,SUV,3.5,6.0,A7,Z,15.7,11.9,14.0,20.0,322.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,ML 500,SUV,5.0,8.0,A7,Z,18.5,13.6,16.3,17.0,375.0,,,,,,,,,,,,,
2007.0,MERCEDES-BEZN,ML 63 AMG,SUV,6.2,8.0,A7,Z,22.1,16.2,19.5,14.0,449.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,R 320 CDI,S!UV,3.0,6.0,A7,D,12.7,9.1,11.1,25.0,300.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,R 350,SUV,3.5,6.0,A7,Z,16.1,12.0,14.2,20.0,327.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,R 500,SUV,5.0,8.0,A7,Z,19.4,13.4,16.7,17.0,384.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,R 63 AMG,SUV,6.2,8.0,A7,Z,22.2,15.7,19.3,15.0,444.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,S 550V,FULL-SIZE,5.5,8.0,A7,Z,16.7,10.9,14.1,20.0,324.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,S 550V 4-MATIC,FULL-SIZE,5.5,8.0,A7,Z,16.9,11.3,14.4,20.0,331.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,S 600V,FULL-SIZE,6.0,12.0,A5,Z,20.3,13.3,17.1,17.0,393.0,,,,,,,,,,,,,
2007.0,MERCEDES-BEZN,S 65 AMG,FULL-SIZE,6.0,12.0,A5,Z,20.7,12.9,17.2,16.0,396.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,SL 55 AMG #,TWO-SEATER,5.4,8.0,AS5,Z,19.3,13.5,16.7,17.0,384.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,SL 550,TWO-SEATER,5.5,8.0,A7,Z,18.3,11.4,15.2,19.0,350.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,SL 600 TURBO,TWO-SEATER,6.0,12.0,A5,Z,20.4,13.5,17.3,16.0,398.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,SL 65 AMG TURBO,TWO-SEATER,6.0,12.0,AS5,Z,20.4,13.3,17.2,16.0,396.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,SLK 280,TWO-SEATER,3.0,6.0,A7,Z,13.4,9.6,11.7,24.0,269.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,SLK 280,TWO-SEATER,3.0,6.0,M6,Z,13.5,9.5,11.7,24.0,269.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,SLK 350,TWO-SEATER,3.5,6.0,A7,Z,13.8,10.2,12.2,23.0,281.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,SLK 350,TWO-SEATER,3.5,6.0,M6,Z,14.4,10.2,12.5,23.0,288.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,SLK 55 AMG,TWO-SEATER,5.5,8.0,AS7,Z,16.7,11.5,14.4,20.0,331.0,,,,,,,,,,,,,
2007.0,MERCEDES-BENZ,SLR #,TWO-SEATER,5.4,8.0,AS5,Z,20.7,14.5,17.9,16.0,412.0,,,,,,,,,,,,,
2007.0,MINI,COOPE!R,MINICOMPACT,1.6,4.0,A6,Z,9.1,7.1,8.2,34.0,189.0,,,,,,,,,,,,,
2007.0,MINI,COOPER,MINICOMPACT,1.6,4.0,M6,Z,8.5,6.5,7.6,37.0,175.0,,,,,,,,,,,,,
2007.0,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.6,4.0,AV,Z,10.5,7.9,9.3,30.0,214.0,,,,,,,,,,,,,
2007.0,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.6,4.0,M5,Z,10.3,7.4,9.0,31.0,207.0,,,,,,,,,,,,,
2007.0,MINI,COOPER S,MINICOMPATC,1.6,4.0,A6,Z,10.2,7.4,9.0,31.0,207.0,,,,,,,,,,,,,
2007.0,MINI,COOPER S,MINICOMPACT,1.6,4.0,M6,Z,9.3,7.2,8.3,34.0,191.0,,,,,,,,,,,,,
2007.0,MINI,COOPER S CONVERTIBLE,MINICOMPACT,1.6,4.0,A6,Z,12.1,8.3,10.4,27.0,239.0,,,,,,,,,,,,,
2007.0,MINI,COOPER S CONVERTIBLE,MINICOMPACT,1.6,4.0,M6,Z,11.2,8.3,9.9,29.0,228.0,,,,,,,,,,,,,
2007.0,MITSUBISHI,ECLIPSE,SUBCOMPACT,2.4,4.0,AS4,X,11.8,8.9,10.5,27.0,242.0,,,,,,,,,,,,,
2007.0,MITSUBISHI,ECLIPSE,SUBCOMPACT,2.4,4.0,M5,X,12.0,8.7,10.5,27.0,242.0,,,,,,,,,,,,,
2007.0,MITSUBISHI,ECLIPSE,SUBCOMPACT,3.8,6.0,AS5,Z,14.2,9.4,12.0,24.0,276.0,,,,,,,,,,,,,
2007.0,MITSUBISHI,ECLIPSE,SUBCOMPACT,3.8,6.0,M6,Z,14.9,9.7,12.6,22.0,290.0,,,,,,,,,,,,,
2007.0,MITSUBISHI,ECLIPSE SPYDER,MINICOMPACT,2.4,4.0,AS4,X,12.2,9.0,10.8,26.0,248.0,,,,,,,,,,,,,
2007.0,MITSUBISHI,ECLIPSE SPYDER,MINICOMPACT,2.4,4.0,M5,X,12.0,8.7,10.5,27.0,242.0,,,,,,,,,,,,,
2007.0,MITSUBISHI,ECLIPSE SPYDER,MINICOMPACT,3.8,6.0,AS5,Z,14.2,9.4,12.0,24.0,276.0,,,,,,,,,,,,,
2007.0,MITSUBISHI,ECLIPSE SPYDER,MINICOMPACT,3.8,6.0,M6,Z,14.9,9.7,12.6,22.0,290.0,,,,,,,,,,,,,
2007.0,MITSUBISHI,ENDEAVOR,SUV,3.8,6.0,AS4,Z,15.2,10.7,13.2,21.0,304.0,,,,,,,,,,,,,
2007.0,MITSUBISHI,ENDEAVOR 4X4,SUV,3.8,6.0,AS4,Z,15.6,11.9,14.0,20.0,322.0,,,,,,,,,,,,,
2007.0,MITSUBISHI,GALANT,MID-SIZE,2.4,4.0,AS4,X,11.8,8.9,10.5,27.0,242.0,,,,,,,,,,,,,
2007.0,MITSUBISHI,GALANT,MID-SIZE,3.8,6.0,AS5,Z,14.2,9.4,12.0,24.0,276.0,,,,,,,,,,,,,
2007.0,MITSUBISHI,GALANT,MID-SIZE,3.8,6.0,AS5,Z,14.4,9.5,12.2,23.0,281.0,,,,,,,,,,,,,
2007.0,MITSUBISHI,OUTLANDER,SUV,3.0,6.0,AS6,X,13.5,9.6,11.8,24.0,271.0,,,,,,,,,,,,,
2007.0,MITSUBISHI,OUTLANDER 4X4,SUV,3.0,6.0,AS6,X,13.7,10.1,12.1,23.0,278.0,,,,,,,,,,,,,
2007.0,NISSAN,ALTIMA,MID-SIZE,2.5,4.0,AV,X,10.2,7.5,9.0,31.0,207.0,,,,,,,,,,,,,
2007.0,NISSAN,ALTIMA,MID-SIZE,2.5,4.0,M6,X,10.2,7.3,8.9,32.0,205.0,,,,,,,,,,,,,
2007.0,NISSAN,ALTIMA,MID-SIZE,3.5,6.0,AV,Z,12.0,9.1,10.7,26.0,246.0,,,,,,,,,,,,,
2007.0,NISSAN,ALTIMA,MID-SIZE,3.5,6.0,M6,Z,12.8,8.7,10.9,26.0,251.0,,,,,,,,,,,,,
2007.0,NISSAN,ALTIMA HYBRID,MID-SIZE,2.5,4.0,AV,X,6.7,7.1,6.9,41.0,159.0,,,,,,,,,,,,,
2007.0,NISSAN,ARMADA 4X4,SUV,5.6,8.0,A5,X,19.7,13.9,17.1,17.0,393.0,,,,,,,,,,,,,
2007.0,NISSAN,FRONTIER,PICKUP TRUCK - STANDARD,2.5,4.0,A5,X,14.2,10.9,12.7,22.0,292.0,,,,,,,,,,,,,
2007.0,NISSAN,FRONTIER,PICKUP TRUCK - STANDARD,2.5,4.0,M5,X,12.1,10.3,11.3,25.0,260.0,,,,,,,,,,,,,
2007.0,NISSAN,FRONTIER V6,PICKUP TRUCK - STANDARD,4.0,6.0,A5,X,16.2,12.0,14.3,20.0,329.0,,,,,,,,,,,,,
2007.0,NISSAN,FRONTIER V6,PICKUP TRUCK - STANDARD,4.0,6.0,M6,X,15.1,11.9,13.7,21.0,315.0,,,,,,,,,,,,,
2007.0,NISSAN,FRONTIER V6 4X4,PICKUP TRUCK - STANDARD,4.0,6.0,A5,X,16.6,12.5,14.7,19.0,338.0,,,,,,,,,,,,,
2007.0,NISSNA,FRONTIER V6 4X4,PICKUP TRUCK - STANDARD,4.0,6.0,M6,X,15.4,12.2,14.0,20.0,322.0,,,,,,,,,,,,,
2007.0,NISSAN,MAXIMA,MID-SIZE,3.5,6.0,AV,Z,12.6,9.3,11.1,25.0,255.0,,,,,,,,,,,,,
2007.0,NISSAN,MURANO,SUV,3.5,6.0,AV,Z,13.2,10.2,11.8,24.0,271.0,,,,,,,,,,,,,
2007.0,NISSAN,MURANO AWD,SUV,3.5,6.0,AV,Z,13.6,10.5,12.2,23.0,281.0,,,,,,,,,,,,,
2007.0,NISSAN,PATHFINDER 4X4,SUV,4.0,6.0,A5,Z,17.0,12.2,14.9,19.0,343.0,,,,,,,,,,,,,
2007.0,NISSAN,QUEST,MINIVAN,3.5,6.0,A5,Z,14.5,10.1,12.5,23.0,288.0,,,,,,,,,,,,,
2007.0,NISSAN,SENTRA,MID-SIZE,2.0,4.0,AV,X,9.5,7.2,8.4,34.0,193.0,,,,,,,,,,,,,
2007.0,NISSAN,SENTRA,MID-SIZE,2.0,4.0,M6,X,9.6,7.6,8.7,32.0,200.0,,,,,,,,,,,,,
2007.0,NISSAN,TITAN,PICKUP TRUCK - STANDARD,5.6,8.0,A5,X,18.7,13.5,16.4,17.0,377.0,,,,,,,,,,,,,
2007.0,NISSAN,TITAN 4X4,PICKUP TRUCK - STANDARD,5.6,8.0,A5,X,19.6,14.2,17.1,17.0,393.0,,,,,,,,,,,,,
2007.0,NISSAN,VERSA,MID-SIZE,1.8,4.0,A4,X,9.8,7.4,8.7,32.0,200.0,,,,,,,,,,,,,
2007.0,NISSAN,VERSA,MID-SIZE,1.8,4.0,AV,X,9.2,7.3,8.3,34.0,191.0,,,,,,,,,,,,,
2007.0,NISSAN,VERSA,MID-SIZE,1.8,4.0,M6,X,9.2,7.5,8.4,34.0,193.0,,,,,,,,,,,,,
2007.0,NI%SSAN,XTERRA 4X4,SUV,4.0,6.0,A5,X,16.4,12.1,14.5,19.0,334.0,,,,,,,,,,,,,
2007.0,NISSAN,XTERRA !4X4,SUV,4.0,6.0,M6,X,15.1,11.9,13.7,21.0,315.0,,,,,,,,,,,,,
2007.0,PONTIAC,G5,SUBCOMPACT,2.2,4.0,A4,X,11.0,7.9,9.6,29.0,221.0,,,,,,,,,,,,,
2007.0,PONTIAC,G5,SUBCOMPACT,2.2,4.0,M5,X,10.5,7.1,9.0,31.0,207.0,,,,,,,,,,,,,
2007.0,PONTIAC,G5,SUBCOMPACT,2.4,4.0,A4,Z,10.8,8.0,9.5,30.0,219.0,,,,,,,,,,,,,
2007.0,PONTIAC,G5,SUBCOMPACT,2.4,4.0,M5,Z,10.8,7.5,9.3,30.0,214.0,,,,,,,,,,,,,
2007.0,PONTIAC,G6,COMPACT,2.4,4.0,A4,X,11.6,7.9,9.9,29.0,228.0,,,,,,,,,,,,,
2007.0,PONTIAC,G6,COMPACT,3.5,6.0,A4,X,13.0,8.6,11.0,26.0,253.0,,,,,,,,,,,,,
2007.0,PONTIAC,G6,COMPACT,3.5,6.0,AS4,X,13.4,9.0,11.4,25.0,262.0,,,,,,,,,,,,,
2007.0,PONTIAC,G6,COMPACT,3.6,6.0,AS6,X,13.4,9.0,11.4,25.0,262.0,,,,,,,,,,,,,
2007.0,PONTIAC,G6,COMPACT,3.9,6.0,M6,X,14.6,9.4,12.2,23.0,281.0,,,,,,,,,,,,,
2007.0,PONTIAC,G6 CONVERTIBLE,COMPACT,3.5,6.0,AS4,X,13.4,9.0,11.4,25.0,262.0,,,,,,,,,,,,,
2007.0,PONTIAC,G6 CONVERTIBLE,COMPACT,3.9,6.0,AS4,X,15.2,10.5,13.1,22.0,301.0,,,,,,,,,,,,,
2007.0,PONTIAC,GRAND PRIX,MID-SIZE,3.8,6.0,A4,X,13.3,8.5,11.1,25.0,255.0,,,,,,,,,,,,,
2007.0,PONTIAC,GRAND PRIX,MID-SIZ!E,5.3,8.0,AS4,Z,14.5,9.3,12.1,23.0,278.0,,,,,,,,,,,,,
2007.0,PONTIAC,GRAND PRIX #,MID-SIZE,3.8,6.0,A4,X,14.2,9.0,11.8,24.0,271.0,,,,,,,,,,,,,
